OrderID,City,State
CA-2018-107167,Jacksonville,Florida
CA-2015-109491,Richmond,Indiana
CA-2018-105445,Louisville,Colorado
CA-2015-107454,New York City,New York
US-2018-105046,Rome,New York
CA-2018-152856,Marion,Ohio
CA-2017-134691,Houston,Texas
CA-2017-118759,New York City,New York
CA-2015-140403,Manteca,California
CA-2016-163104,Los Angeles,California
CA-2018-138464,Seattle,Washington
CA-2016-104129,Providence,Rhode Island
US-2018-132206,Chicago,Illinois
CA-2018-113474,Oklahoma City,Oklahoma
CA-2016-126557,Chicago,Illinois
US-2018-107636,Manchester,Connecticut
US-2015-165862,Los Angeles,California
US-2015-106334,San Francisco,California
CA-2017-101448,La Crosse,Wisconsin
CA-2016-130218,Florence,South Carolina
US-2018-117331,Glendale,Arizona
CA-2015-127383,El Paso,Texas
CA-2015-110219,San Antonio,Texas
CA-2016-118871,Los Angeles,California
CA-2018-129490,Miramar,Florida
CA-2015-101175,Mesa,Arizona
US-2018-149510,Fayetteville,North Carolina
CA-2016-111990,Houston,Texas
CA-2015-169460,San Jose,California
US-2016-152128,Wichita,Kansas
CA-2018-126662,Los Angeles,California
CA-2017-139395,Jackson,Michigan
US-2015-121734,Lewiston,Idaho
CA-2016-110947,Hampton,Virginia
US-2015-150126,New York City,New York
CA-2016-164427,Hattiesburg,Mississippi
CA-2017-120250,Philadelphia,Pennsylvania
CA-2017-121993,Philadelphia,Pennsylvania
US-2017-100405,Los Angeles,California
US-2018-163790,Danville,California
CA-2017-129868,Los Angeles,California
CA-2017-140564,Washington,District of Columbia
US-2018-169502,Milwaukee,Wisconsin
CA-2016-146948,Baltimore,Maryland
US-2016-113327,Jacksonville,North Carolina
CA-2016-135020,Rochester,New York
US-2018-141852,Oceanside,California
CA-2017-109407,Gulfport,Mississippi
US-2017-165953,Jacksonville,Florida
CA-2017-144540,Houston,Texas
CA-2016-159863,Houston,Texas
CA-2016-117800,Everett,Massachusetts
CA-2018-145219,Los Angeles,California
CA-2016-161214,Wilmington,Delaware
CA-2018-147228,Columbia,Tennessee
CA-2017-101336,New York City,New York
US-2016-126235,Mount Pleasant,Michigan
CA-2018-168396,San Francisco,California
CA-2016-130456,San Francisco,California
CA-2018-116288,San Francisco,California
CA-2018-168228,Los Angeles,California
CA-2017-102162,Newport News,Virginia
CA-2018-130141,Fort Collins,Colorado
CA-2016-147501,Seattle,Washington
CA-2017-143910,New York City,New York
CA-2015-146885,Richmond,Virginia
CA-2017-139556,New York City,New York
CA-2018-129357,Seattle,Washington
CA-2018-150987,San Francisco,California
CA-2018-132647,Perth Amboy,New Jersey
CA-2018-159107,San Francisco,California
CA-2015-160738,Freeport,Illinois
CA-2016-112130,Philadelphia,Pennsylvania
CA-2017-111409,Jacksonville,Florida
CA-2017-116232,Pembroke Pines,Florida
CA-2017-116547,Seattle,Washington
US-2018-133200,Fort Worth,Texas
CA-2017-133550,Detroit,Michigan
CA-2018-139416,Philadelphia,Pennsylvania
CA-2015-114510,Logan,Utah
CA-2017-169215,Auburn,New York
CA-2017-127698,Raleigh,North Carolina
CA-2017-159912,Philadelphia,Pennsylvania
CA-2017-101987,Richmond,Indiana
US-2018-154851,Lancaster,Pennsylvania
CA-2015-138681,Tucson,Arizona
US-2016-138121,Detroit,Michigan
CA-2018-140298,Austin,Texas
CA-2017-166240,Houston,Texas
CA-2017-158435,Waterbury,Connecticut
CA-2018-138149,Los Angeles,California
CA-2015-112403,Philadelphia,Pennsylvania
CA-2015-108273,Huntsville,Texas
CA-2018-121643,Portland,Oregon
US-2016-122910,Louisville,Colorado
CA-2018-143126,Seattle,Washington
CA-2016-129042,Baltimore,Maryland
CA-2016-109736,San Francisco,California
CA-2016-142601,Los Angeles,California
CA-2015-106229,Aurora,Illinois
US-2018-135230,Seattle,Washington
CA-2017-159653,Athens,Georgia
CA-2017-131968,Apopka,Florida
CA-2015-119151,New York City,New York
CA-2015-123323,San Francisco,California
CA-2017-124681,Dallas,Texas
US-2016-103996,San Diego,California
CA-2017-120530,New York City,New York
CA-2016-155054,Lewiston,Maine
CA-2016-105725,Long Beach,California
CA-2018-164364,Seattle,Washington
CA-2018-168123,Rochester,Minnesota
CA-2017-120005,San Francisco,California
CA-2017-123526,Seattle,Washington
CA-2017-127649,Spokane,Washington
CA-2017-159989,Franklin,Tennessee
CA-2018-103499,Jackson,Tennessee
US-2016-167220,Austin,Texas
CA-2018-126354,Pembroke Pines,Florida
CA-2018-169817,Philadelphia,Pennsylvania
US-2018-144582,Danville,Illinois
CA-2015-121573,New York City,New York
CA-2017-117660,Columbus,Ohio
CA-2015-112851,Chula Vista,California
CA-2018-123701,San Francisco,California
CA-2016-118227,New York City,New York
CA-2016-123155,San Antonio,Texas
CA-2018-158883,Jacksonville,North Carolina
US-2017-114888,San Francisco,California
US-2015-167262,Avondale,Arizona
CA-2018-119746,Chicago,Illinois
CA-2018-108091,Escondido,California
CA-2017-101630,Long Beach,New York
CA-2018-132346,Newark,Delaware
CA-2015-150301,Buffalo,New York
CA-2015-159310,Houston,Texas
US-2018-147984,Wichita,Kansas
CA-2016-104346,Colorado Springs,Colorado
US-2016-141684,New York City,New York
CA-2016-144722,Los Angeles,California
CA-2016-120516,Marietta,Georgia
US-2017-148901,Jacksonville,Florida
CA-2018-136364,Philadelphia,Pennsylvania
CA-2016-137708,Los Angeles,California
CA-2015-149055,Philadelphia,Pennsylvania
CA-2016-151589,Eau Claire,Wisconsin
CA-2017-121370,Philadelphia,Pennsylvania
CA-2017-111696,Los Angeles,California
CA-2015-139598,Philadelphia,Pennsylvania
CA-2018-117436,Norwich,Connecticut
CA-2016-140025,San Antonio,Texas
CA-2017-134222,Yuma,Arizona
CA-2017-140018,Columbus,Ohio
US-2018-136707,Los Angeles,California
CA-2015-152562,Richmond,Kentucky
CA-2017-152408,New York City,New York
CA-2015-120278,Wausau,Wisconsin
CA-2018-167661,San Francisco,California
CA-2018-106831,Dublin,Ohio
CA-2018-154123,Henderson,Kentucky
CA-2017-136049,Bowling Green,Ohio
CA-2018-118402,Memphis,Tennessee
US-2017-139388,Lakewood,New Jersey
US-2015-128685,Los Angeles,California
CA-2016-124044,Rochester,New York
CA-2015-164469,Salem,Oregon
CA-2015-107818,Pasco,Washington
CA-2015-113320,Oakland,California
CA-2016-137526,Los Angeles,California
CA-2018-136063,Oak Park,Illinois
CA-2017-101546,Morristown,New Jersey
CA-2015-138940,Austin,Texas
CA-2017-125164,New York City,New York
CA-2018-163531,New York City,New York
CA-2018-122490,Seattle,Washington
CA-2018-131366,Lancaster,Pennsylvania
CA-2018-164042,Houston,Texas
CA-2015-132864,Columbus,Ohio
US-2015-155817,Durham,North Carolina
US-2017-131891,Pensacola,Florida
CA-2018-143567,Henderson,Kentucky
CA-2018-104080,Anaheim,California
CA-2015-151379,Detroit,Michigan
CA-2017-163167,Marietta,Georgia
CA-2017-135776,Seattle,Washington
US-2015-122021,Parma,Ohio
CA-2017-130484,Gresham,Oregon
CA-2018-120936,Anaheim,California
CA-2018-110884,New York City,New York
US-2015-161613,Houston,Texas
US-2015-146353,Concord,New Hampshire
CA-2015-133809,Fairfield,Ohio
CA-2018-127306,Johnson City,Tennessee
CA-2016-161830,Seattle,Washington
CA-2018-163125,League City,Texas
CA-2017-160304,Gaithersburg,Maryland
CA-2018-101728,Chicago,Illinois
CA-2018-114055,Huntsville,Alabama
CA-2018-126438,Lawrence,Massachusetts
CA-2018-117653,Chicago,Illinois
CA-2018-143245,Fairfield,Connecticut
US-2015-138828,New York City,New York
CA-2018-143651,Seattle,Washington
CA-2016-106978,Aurora,Colorado
CA-2016-155124,Lehi,Utah
CA-2018-150931,Tuscaloosa,Alabama
CA-2015-157147,San Francisco,California
CA-2016-156482,Wilmington,Delaware
CA-2018-106782,Lafayette,Indiana
CA-2017-151372,Redondo Beach,California
CA-2015-102085,Seattle,Washington
CA-2018-107125,Los Angeles,California
CA-2017-125815,New York City,New York
CA-2016-144190,Royal Oak,Michigan
CA-2018-117926,San Francisco,California
CA-2016-153906,New York City,New York
CA-2015-160262,North Las Vegas,Nevada
CA-2016-127607,Carrollton,Texas
CA-2017-166226,Los Angeles,California
CA-2015-156587,Seattle,Washington
CA-2017-141180,Fort Lauderdale,Florida
CA-2016-109708,Columbia,Tennessee
CA-2016-122406,Providence,Rhode Island
US-2017-153815,Jacksonville,Florida
CA-2017-164896,Oceanside,California
CA-2016-142202,Jacksonville,Florida
CA-2016-165050,New York City,New York
US-2017-131114,Chicago,Illinois
CA-2015-160066,Huntington Beach,California
CA-2017-109925,San Diego,California
CA-2016-160696,Nashville,Tennessee
CA-2015-125171,New York City,New York
CA-2017-149279,Colorado Springs,Colorado
CA-2018-107321,San Francisco,California
US-2018-122714,Chicago,Illinois
CA-2016-153038,Memphis,Tennessee
CA-2015-132227,New York City,New York
CA-2018-155824,Raleigh,North Carolina
CA-2017-129238,Los Angeles,California
CA-2018-159688,Los Angeles,California
CA-2017-136126,Newport News,Virginia
CA-2017-155033,Los Angeles,California
CA-2015-156006,Jackson,Mississippi
CA-2016-158659,Richmond,Indiana
CA-2016-169796,New York City,New York
CA-2016-102876,Philadelphia,Pennsylvania
US-2018-139647,Phoenix,Arizona
US-2018-160465,Cleveland,Ohio
CA-2015-153850,Toledo,Ohio
CA-2015-127558,Los Angeles,California
CA-2018-136511,New York City,New York
CA-2017-133795,San Diego,California
US-2018-130953,Oklahoma City,Oklahoma
CA-2015-151792,Chicago,Illinois
CA-2018-139304,San Francisco,California
CA-2017-155166,Vineland,New Jersey
CA-2016-103954,Milwaukee,Wisconsin
CA-2015-169803,Seattle,Washington
CA-2018-141719,Naperville,Illinois
CA-2016-136469,Wilmington,Delaware
CA-2017-158694,Los Angeles,California
US-2015-104759,Chicago,Illinois
CA-2016-150511,Des Moines,Washington
CA-2016-134922,Philadelphia,Pennsylvania
US-2018-120607,Atlanta,Georgia
CA-2016-141243,Dallas,Texas
CA-2016-162166,Moreno Valley,California
CA-2017-120796,Philadelphia,Pennsylvania
CA-2017-109722,Georgetown,Kentucky
CA-2016-136798,Minneapolis,Minnesota
CA-2018-122196,Wilmington,Delaware
CA-2018-142090,Burlington,North Carolina
CA-2018-160934,Los Angeles,California
CA-2015-124478,Trenton,Michigan
CA-2016-145485,San Francisco,California
CA-2018-151071,Los Angeles,California
CA-2015-134572,Houston,Texas
CA-2018-143217,Milwaukee,Wisconsin
US-2018-133312,San Francisco,California
US-2016-137533,Cleveland,Ohio
CA-2017-155138,Monroe,North Carolina
CA-2017-108350,Lowell,Massachusetts
CA-2016-144302,Dallas,Texas
CA-2016-109001,Philadelphia,Pennsylvania
CA-2018-132738,Loveland,Colorado
CA-2018-156720,Loveland,Colorado
CA-2016-119102,Woonsocket,Rhode Island
US-2015-140452,Chicago,Illinois
CA-2016-141936,Bakersfield,California
CA-2015-158442,Dallas,Texas
CA-2016-167374,Philadelphia,Pennsylvania
CA-2015-116568,Deltona,Florida
CA-2016-147102,Columbus,Georgia
CA-2018-132213,Nashville,Tennessee
CA-2015-138450,Philadelphia,Pennsylvania
CA-2016-153073,Chicago,Illinois
CA-2017-147970,Dallas,Texas
CA-2017-150658,Carlsbad,New Mexico
CA-2018-125640,Philadelphia,Pennsylvania
CA-2018-154137,New York City,New York
CA-2016-127173,Oceanside,New York
CA-2015-149538,Lafayette,Louisiana
CA-2015-160766,New York City,New York
CA-2018-146626,Anaheim,California
CA-2016-123330,Deltona,Florida
CA-2018-155607,New York City,New York
CA-2017-151323,Seattle,Washington
CA-2016-146696,San Diego,California
CA-2017-128972,Oklahoma City,Oklahoma
CA-2018-128335,Mount Vernon,New York
CA-2016-154886,San Francisco,California
CA-2017-111213,New York City,New York
CA-2018-161333,Los Angeles,California
CA-2018-128734,Chandler,Arizona
CA-2015-141796,Long Beach,New York
CA-2018-125101,San Francisco,California
CA-2018-169929,Helena,Montana
US-2015-121566,New York City,New York
US-2016-124219,Kirkwood,Missouri
CA-2018-163006,Chicago,Illinois
CA-2016-156146,Peoria,Arizona
CA-2015-111192,Seattle,Washington
CA-2017-115378,Taylor,Michigan
CA-2016-161627,Pasadena,California
CA-2015-121006,Midland,Michigan
CA-2017-122903,Detroit,Michigan
CA-2016-107741,Pueblo,Colorado
CA-2018-106432,Waco,Texas
CA-2017-148908,San Francisco,California
CA-2017-123015,New York City,New York
US-2016-120502,Los Angeles,California
CA-2018-108749,Woonsocket,Rhode Island
CA-2018-163335,Columbus,Georgia
CA-2016-134719,Jacksonville,Florida
US-2016-154389,Philadelphia,Pennsylvania
CA-2016-115567,Columbus,Indiana
US-2018-136679,Pasadena,Texas
US-2018-141943,San Francisco,California
CA-2015-101560,Columbia,South Carolina
CA-2015-159709,Kent,Washington
CA-2017-103982,Round Rock,Texas
CA-2016-142454,Oakland,California
CA-2016-102016,Auburn,New York
CA-2016-156755,Newark,Delaware
CA-2016-130876,New York City,New York
CA-2017-145898,Redlands,California
US-2018-159562,Roseville,Michigan
CA-2018-134635,Los Angeles,California
CA-2018-167080,New York City,New York
CA-2018-145653,Detroit,Michigan
CA-2015-140487,Detroit,Michigan
CA-2018-117401,Springfield,Missouri
US-2018-109582,Los Angeles,California
CA-2017-119865,New York City,New York
US-2015-147648,San Francisco,California
CA-2018-124436,Fresno,California
CA-2015-115084,Texarkana,Arkansas
CA-2018-131037,San Francisco,California
CA-2017-111143,Indianapolis,Indiana
CA-2015-166744,Columbia,Maryland
CA-2017-116561,San Jose,California
CA-2017-110730,Seattle,Washington
CA-2018-146367,Carrollton,Texas
CA-2017-149454,Arlington,Virginia
CA-2017-156265,Los Angeles,California
US-2016-168914,Frankfort,Illinois
US-2018-110989,Seattle,Washington
CA-2016-106215,Philadelphia,Pennsylvania
US-2017-169369,Columbus,Georgia
CA-2016-132318,Virginia Beach,Virginia
US-2015-131982,Des Moines,Washington
CA-2016-125185,Bethlehem,Pennsylvania
CA-2017-130078,Oklahoma City,Oklahoma
US-2018-114034,Rancho Cucamonga,California
US-2018-115595,Los Angeles,California
CA-2018-158722,Philadelphia,Pennsylvania
CA-2015-105165,Houston,Texas
CA-2018-147452,Seattle,Washington
US-2018-114657,Yonkers,New York
CA-2018-144484,San Francisco,California
CA-2018-125913,Los Angeles,California
US-2017-158309,Miami,Florida
CA-2016-162887,Burlington,Vermont
CA-2018-147333,Fayetteville,Arkansas
CA-2015-113859,Odessa,Texas
CA-2015-159681,Virginia Beach,Virginia
US-2018-104094,Milwaukee,Wisconsin
CA-2018-152709,Detroit,Michigan
CA-2016-105158,Rochester,Minnesota
CA-2015-133424,Seattle,Washington
CA-2018-105991,Louisville,Colorado
US-2018-136784,San Francisco,California
CA-2015-146283,Houston,Texas
CA-2018-151218,Miami,Florida
CA-2016-111073,Medina,Ohio
CA-2018-144883,Roseville,Minnesota
CA-2018-142174,Houston,Texas
CA-2018-108791,Yonkers,New York
CA-2017-106656,San Diego,California
CA-2017-113831,Springfield,Virginia
US-2015-139500,Decatur,Illinois
US-2015-166310,Garland,Texas
US-2017-168410,Oceanside,New York
CA-2018-131254,Houston,Texas
CA-2017-123414,Greenville,North Carolina
CA-2018-137876,San Francisco,California
CA-2017-154060,Greensboro,North Carolina
US-2018-162558,Knoxville,Tennessee
CA-2018-134439,Grand Island,Nebraska
CA-2016-119508,Lakewood,California
CA-2016-152681,Lawrence,Massachusetts
CA-2015-130813,Los Angeles,California
CA-2016-120320,Houston,Texas
CA-2017-111941,New York City,New York
CA-2017-123120,New York City,New York
CA-2015-103331,Newark,Delaware
CA-2016-169278,Seattle,Washington
CA-2018-111577,Scottsdale,Arizona
CA-2016-146486,Oceanside,New York
US-2015-168501,Dallas,Texas
CA-2016-112053,Rochester,New York
CA-2018-108539,Los Angeles,California
CA-2016-149811,Woodbury,Minnesota
US-2018-103814,Park Ridge,Illinois
CA-2017-123932,Dallas,Texas
US-2017-101616,Monroe,Louisiana
CA-2015-113768,Los Angeles,California
CA-2017-138037,San Francisco,California
CA-2015-150490,San Francisco,California
US-2018-126060,Fayetteville,North Carolina
CA-2018-100951,Dallas,Texas
CA-2017-122017,Wichita,Kansas
CA-2015-123477,Springfield,Oregon
CA-2017-107790,Houston,Texas
CA-2018-158071,Seattle,Washington
CA-2018-147403,Akron,Ohio
US-2018-136721,Oak Park,Michigan
CA-2016-118738,Houston,Texas
CA-2018-134152,Seattle,Washington
CA-2015-125542,Philadelphia,Pennsylvania
CA-2017-136021,Los Angeles,California
CA-2017-149195,Houston,Texas
CA-2018-161410,Philadelphia,Pennsylvania
CA-2018-152786,Rogers,Arkansas
CA-2018-164707,Los Angeles,California
CA-2018-163874,Seattle,Washington
US-2015-123183,Wilmington,Delaware
CA-2015-104829,Provo,Utah
US-2017-147340,San Francisco,California
CA-2017-145492,Los Angeles,California
CA-2017-163202,Lancaster,Ohio
CA-2017-117681,Los Angeles,California
CA-2018-132262,Seattle,Washington
CA-2018-123043,New York City,New York
US-2017-143280,Los Angeles,California
CA-2018-108854,San Francisco,California
CA-2018-166856,Clovis,New Mexico
CA-2017-153157,Wichita,Kansas
US-2018-125647,Chicago,Illinois
CA-2015-132542,Omaha,Nebraska
CA-2016-110877,Houston,Texas
US-2017-151827,Philadelphia,Pennsylvania
US-2017-163258,Los Angeles,California
CA-2018-103009,Richmond,Kentucky
US-2018-120649,Waterbury,Connecticut
CA-2017-153598,Los Angeles,California
US-2017-108497,Los Angeles,California
CA-2017-113096,San Francisco,California
CA-2015-136861,Saint Petersburg,Florida
CA-2018-117422,Lakewood,Ohio
CA-2018-129707,Chandler,Arizona
CA-2016-160171,Los Angeles,California
CA-2015-103317,Palm Coast,Florida
CA-2017-167115,New York City,New York
US-2018-153633,Jupiter,Florida
CA-2018-155929,Glendale,Arizona
CA-2016-148712,New York City,New York
CA-2017-128307,Houston,Texas
US-2017-127425,New York City,New York
US-2015-119081,Olathe,Kansas
CA-2017-140613,Sparks,Nevada
US-2018-108700,Rockford,Illinois
CA-2018-160962,Philadelphia,Pennsylvania
CA-2018-130631,Edmonds,Washington
CA-2018-116680,San Francisco,California
US-2015-107405,Asheville,North Carolina
CA-2018-101574,Los Angeles,California
CA-2015-146591,Scottsdale,Arizona
CA-2015-107706,Houston,Texas
CA-2017-122448,San Francisco,California
CA-2015-132451,San Diego,California
CA-2017-158547,Hamilton,Ohio
CA-2018-116946,Parker,Colorado
CA-2018-121741,Fremont,Nebraska
CA-2018-169691,Maple Grove,Minnesota
CA-2017-121356,Newark,Delaware
CA-2015-101770,Miami,Florida
CA-2018-105487,San Diego,California
CA-2018-148999,Miami,Florida
CA-2015-107573,Miami,Florida
CA-2016-156608,San Antonio,Texas
CA-2018-134495,Jacksonville,Florida
CA-2018-164098,Houston,Texas
CA-2015-105249,San Francisco,California
CA-2016-113523,Philadelphia,Pennsylvania
CA-2018-117821,Marion,Ohio
CA-2018-164378,New York City,New York
CA-2018-127782,Philadelphia,Pennsylvania
US-2017-162026,Los Angeles,California
CA-2017-150000,Smyrna,Georgia
CA-2016-168529,San Francisco,California
US-2018-152569,Chicago,Illinois
US-2015-137680,Medford,Oregon
CA-2016-103177,New York City,New York
US-2017-138408,Huntsville,Alabama
CA-2018-117667,Philadelphia,Pennsylvania
CA-2017-110982,Santa Clara,California
CA-2017-147123,Long Beach,California
CA-2018-154501,Los Angeles,California
CA-2018-166933,Santa Barbara,California
CA-2016-142055,New York City,New York
CA-2016-137106,Jacksonville,Florida
CA-2018-136609,Cedar Hill,Texas
CA-2018-160885,Omaha,Nebraska
US-2017-167472,Little Rock,Arkansas
CA-2016-120551,Norfolk,Nebraska
US-2018-150595,Chicago,Illinois
CA-2017-134936,Tucson,Arizona
CA-2018-102967,Concord,New Hampshire
CA-2018-151008,Draper,Utah
CA-2015-159800,San Francisco,California
US-2015-159618,Houston,Texas
CA-2018-116113,Montgomery,Alabama
CA-2016-125066,Jackson,Mississippi
US-2016-114741,North Las Vegas,Nevada
CA-2018-133263,Atlanta,Georgia
CA-2018-157966,Chicago,Illinois
CA-2015-151162,Columbus,Ohio
CA-2017-136686,Pasadena,California
CA-2018-137498,Los Angeles,California
CA-2018-163818,Clinton,Maryland
CA-2017-161158,New York City,New York
CA-2015-116673,San Diego,California
CA-2018-105333,New York City,New York
CA-2016-149993,Lancaster,California
CA-2015-168158,Great Falls,Montana
CA-2017-115224,San Francisco,California
CA-2015-164742,Lakewood,New Jersey
US-2018-108014,Cleveland,Ohio
CA-2018-160325,Lawrence,Massachusetts
CA-2016-159779,Concord,New Hampshire
CA-2018-151176,Baltimore,Maryland
CA-2015-108903,Columbus,Ohio
CA-2017-117919,Houston,Texas
CA-2016-142475,New York City,New York
CA-2017-134516,Greensboro,North Carolina
CA-2018-105193,New York City,New York
CA-2016-168634,San Francisco,California
CA-2018-117198,Monroe,Louisiana
CA-2016-145828,Cincinnati,Ohio
CA-2018-121027,Seattle,Washington
CA-2017-147431,New York City,New York
CA-2017-158001,New York City,New York
CA-2018-125745,Memphis,Tennessee
CA-2016-101154,San Diego,California
US-2017-124163,La Crosse,Wisconsin
CA-2017-121748,Los Angeles,California
CA-2015-126683,Seattle,Washington
CA-2018-148810,Miami,Florida
US-2017-146066,Philadelphia,Pennsylvania
CA-2015-127614,Chesapeake,Virginia
CA-2017-101742,New York City,New York
CA-2016-134943,Ann Arbor,Michigan
CA-2018-123022,La Mesa,California
CA-2018-113208,Dearborn,Michigan
CA-2015-154893,San Diego,California
CA-2015-147900,Lakewood,Ohio
CA-2018-106355,Meriden,Connecticut
CA-2017-127985,Columbus,Georgia
CA-2016-166604,Roswell,Georgia
CA-2018-120719,Seattle,Washington
CA-2018-127117,Morristown,New Jersey
CA-2016-104241,Alexandria,Virginia
CA-2018-168179,Salt Lake City,Utah
CA-2018-142342,Apple Valley,California
CA-2018-109099,New York City,New York
US-2015-134187,Long Beach,California
CA-2017-145261,Salem,Oregon
CA-2017-108875,Aurora,Colorado
CA-2017-141957,Newark,Ohio
CA-2017-142405,Seattle,Washington
CA-2016-141012,Pocatello,Idaho
CA-2018-127922,Dallas,Texas
CA-2017-146318,Seattle,Washington
CA-2015-135993,Seattle,Washington
CA-2015-126802,Chicago,Illinois
CA-2017-143924,Holland,Michigan
CA-2017-141551,Broken Arrow,Oklahoma
CA-2015-164315,Athens,Georgia
CA-2016-131072,Seattle,Washington
CA-2015-131541,Apopka,Florida
CA-2016-119550,Houston,Texas
US-2016-138093,Baltimore,Maryland
CA-2017-126165,San Francisco,California
CA-2018-126123,Chicago,Illinois
CA-2017-143441,Laredo,Texas
CA-2018-148320,San Francisco,California
CA-2017-125661,Cleveland,Ohio
US-2015-123519,Marion,Ohio
CA-2015-155593,Fairfield,Connecticut
CA-2018-136000,New York City,New York
US-2016-160857,New York City,New York
CA-2018-115805,Chicago,Illinois
US-2015-143707,New York City,New York
CA-2018-116939,Richmond,Virginia
CA-2016-124107,Ann Arbor,Michigan
CA-2018-126550,Lafayette,Indiana
CA-2016-138674,Springfield,Oregon
CA-2017-165820,San Francisco,California
CA-2015-103191,Chicago,Illinois
CA-2016-103933,New York City,New York
CA-2016-110548,Houston,Texas
CA-2018-117324,Madison,Wisconsin
CA-2018-143574,Milford,Connecticut
CA-2015-111773,New York City,New York
CA-2015-148614,Los Angeles,California
CA-2017-156139,San Francisco,California
US-2018-147886,Fairfield,California
CA-2017-113733,Greenville,North Carolina
CA-2018-104913,Long Beach,New York
CA-2015-145800,Buffalo Grove,Illinois
CA-2017-125850,San Diego,California
CA-2017-118514,Richmond,Kentucky
CA-2016-150749,Springfield,Virginia
CA-2015-163748,Fort Worth,Texas
CA-2016-119634,Raleigh,North Carolina
CA-2016-149300,Hialeah,Florida
US-2017-111528,Los Angeles,California
CA-2018-158169,Lake Forest,California
CA-2016-162047,Long Beach,New York
CA-2016-117772,Seattle,Washington
US-2015-126340,Redding,California
CA-2017-149685,San Antonio,Texas
CA-2018-126396,Houston,Texas
CA-2016-154900,Leominster,Massachusetts
CA-2016-103835,Los Angeles,California
CA-2016-158939,Springfield,Missouri
CA-2017-117408,Waco,Texas
CA-2017-142398,Los Angeles,California
CA-2017-105277,Auburn,New York
CA-2017-112060,San Francisco,California
CA-2015-105270,Los Angeles,California
US-2016-159513,Los Angeles,California
CA-2016-155586,Chico,California
CA-2018-141117,Springfield,Oregon
CA-2018-115070,Jacksonville,Florida
CA-2018-140186,Bakersfield,California
CA-2015-124856,New York City,New York
CA-2015-166716,Chicago,Illinois
CA-2015-123225,El Paso,Texas
CA-2016-163440,Thousand Oaks,California
US-2018-106796,Springfield,Ohio
CA-2018-113873,Dallas,Texas
CA-2017-149783,Knoxville,Tennessee
CA-2017-125017,Chattanooga,Tennessee
US-2016-163279,San Diego,California
CA-2016-150196,New York City,New York
US-2016-106495,Tampa,Florida
CA-2015-124730,Utica,New York
CA-2018-117632,San Francisco,California
CA-2015-115056,Columbus,Ohio
CA-2018-161067,New York City,New York
CA-2017-122063,Richmond,Indiana
CA-2016-111206,San Diego,California
CA-2017-142895,Concord,North Carolina
CA-2016-101868,Miami,Florida
CA-2018-133207,Los Angeles,California
CA-2016-132948,Seattle,Washington
CA-2016-134992,Arlington,Virginia
CA-2016-126725,San Diego,California
CA-2016-121783,Roseville,Minnesota
US-2015-138835,Virginia Beach,Virginia
CA-2016-112214,Dallas,Texas
US-2018-153255,Concord,California
CA-2016-108119,Conway,Arkansas
CA-2016-157434,Philadelphia,Pennsylvania
CA-2017-101525,Little Rock,Arkansas
US-2015-117968,Meriden,Connecticut
CA-2017-158211,Philadelphia,Pennsylvania
CA-2017-152247,Cheyenne,Wyoming
CA-2017-128223,Anaheim,California
CA-2017-154235,Bloomington,Indiana
CA-2018-129910,Columbus,Georgia
CA-2018-133095,Jonesboro,Arkansas
CA-2016-130554,Philadelphia,Pennsylvania
CA-2015-152443,Lawrence,Massachusetts
CA-2017-133319,New York City,New York
CA-2017-133935,San Diego,California
CA-2017-136301,San Francisco,California
US-2015-109456,San Francisco,California
CA-2018-151596,Cranston,Rhode Island
CA-2016-147879,Owensboro,Kentucky
CA-2017-166625,Baltimore,Maryland
CA-2017-146157,Chicago,Illinois
CA-2018-159954,Atlanta,Georgia
CA-2018-100825,Los Angeles,California
CA-2015-168305,Los Angeles,California
CA-2017-167682,Richmond,Indiana
CA-2018-108000,San Francisco,California
CA-2016-146465,San Francisco,California
CA-2017-159639,Westfield,New Jersey
US-2018-153948,San Francisco,California
US-2017-113985,San Jose,California
CA-2017-155383,Seattle,Washington
CA-2015-120432,Owensboro,Kentucky
US-2016-126977,New York City,New York
CA-2017-130288,New York City,New York
CA-2018-146458,Springfield,Virginia
CA-2018-150420,Bellingham,Washington
US-2015-118997,Decatur,Alabama
CA-2015-114314,Fayetteville,Arkansas
US-2018-169551,Philadelphia,Pennsylvania
CA-2017-103107,Seattle,Washington
CA-2018-122077,Plano,Texas
CA-2018-112431,Los Angeles,California
CA-2017-151092,Los Angeles,California
CA-2015-104178,Los Angeles,California
CA-2016-115924,Des Moines,Iowa
CA-2018-161046,Southaven,Mississippi
US-2018-141698,Houston,Texas
US-2015-105151,New York City,New York
CA-2015-155796,Reading,Pennsylvania
CA-2017-127138,San Francisco,California
CA-2018-150602,Los Angeles,California
CA-2015-140732,Los Angeles,California
CA-2018-119011,San Francisco,California
CA-2017-166912,New York City,New York
CA-2015-141726,San Diego,California
CA-2018-115105,New York City,New York
CA-2016-143980,New York City,New York
CA-2017-135636,Charlotte,North Carolina
CA-2018-102155,Overland Park,Kansas
CA-2018-116953,Mesa,Arizona
CA-2015-117765,Tulsa,Oklahoma
CA-2017-114895,New York City,New York
CA-2018-112984,Philadelphia,Pennsylvania
CA-2017-163776,Hattiesburg,Mississippi
US-2018-163300,Los Angeles,California
CA-2017-162187,Columbus,Ohio
US-2015-112991,Caldwell,Idaho
